"","class","order","family","species","AaM","longevity","juvMort","adMort","svl","fecundity","birth.svl","mass","Terr","AdTerr","IF","repmode","na_count"
"14227","Actinopterygii","Characiformes","Characidae","Knodus pasco",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,0,9
"14228","Actinopterygii","Characiformes","Characidae","Knodus savannensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,0,9
"14229","Actinopterygii","Characiformes","Characidae","Knodus septentrionalis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,0,9
"14230","Actinopterygii","Characiformes","Characidae","Knodus shinahota",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,0,9
"14231","Actinopterygii","Characiformes","Characidae","Knodus smithi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,0,9
"14232","Actinopterygii","Characiformes","Characidae","Knodus tiquiensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,0,9
"14233","Actinopterygii","Characiformes","Characidae","Knodus victoriae",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,0,9
"14234","Actinopterygii","Perciformes","Pinguipedidae","Kochichthys flavofasciatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14235","Actinopterygii","Characiformes","Characidae","Kolpotocheirodon figueiredoi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,0,9
"14236","Actinopterygii","Characiformes","Characidae","Kolpotocheirodon theloura",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,0,9
"14237","Actinopterygii","Perciformes","Cichlidae","Konia dikume",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14238","Actinopterygii","Perciformes","Cichlidae","Konia eisentrauti",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14239","Actinopterygii","Clupeiformes","Clupeidae","Konosirus punctatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14240","Actinopterygii","Gobiesociformes","Gobiesocidae","Kopua japonica",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14241","Actinopterygii","Gobiesociformes","Gobiesocidae","Kopua kuiteri",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14242","Actinopterygii","Gobiesociformes","Gobiesocidae","Kopua nuimata",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14243","Actinopterygii","Cypriniformes","Cobitidae","Koreocobitis naktongensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14244","Actinopterygii","Cypriniformes","Cobitidae","Koreocobitis rotundicaudata",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14245","Actinopterygii","Cypriniformes","Cyprinidae","Kottelatia brittani",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14246","Actinopterygii","Cypriniformes","Cobitidae","Kottelatlimia hipporhynchos",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14247","Actinopterygii","Cypriniformes","Cobitidae","Kottelatlimia katik",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14248","Actinopterygii","Cypriniformes","Cobitidae","Kottelatlimia pristes",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14249","Actinopterygii","Perciformes","Gobiidae","Koumansetta hectori",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14250","Actinopterygii","Perciformes","Gobiidae","Koumansetta hoesei",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14251","Actinopterygii","Perciformes","Gobiidae","Koumansetta rainfordi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14252","Actinopterygii","Perciformes","Kraemeriidae","Kraemeria bryani",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14253","Actinopterygii","Perciformes","Kraemeriidae","Kraemeria cunicularia",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14254","Actinopterygii","Perciformes","Kraemeriidae","Kraemeria galatheaensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14255","Actinopterygii","Perciformes","Kraemeriidae","Kraemeria merensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14256","Actinopterygii","Perciformes","Kraemeriidae","Kraemeria nuda",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14257","Actinopterygii","Perciformes","Kraemeriidae","Kraemeria samoensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14258","Actinopterygii","Perciformes","Kraemeriidae","Kraemeria tongaensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14259","Actinopterygii","Myctophiformes","Myctophidae","Krefftichthys anderssoni",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14260","Actinopterygii","Perciformes","Eleotridae","Kribia kribensis",NA,11.5,NA,NA,NA,NA,NA,NA,"0","0",0,0,7
"14261","Actinopterygii","Perciformes","Cichlidae","Krobia guianensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14262","Actinopterygii","Perciformes","Cichlidae","Krobia itanyi",NA,NA,NA,NA,NA,958,NA,NA,"0","0",0,0,7
"14263","Actinopterygii","Perciformes","Cichlidae","Krobia petitella",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14264","Actinopterygii","Perciformes","Cichlidae","Krobia xinguensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14265","Actinopterygii","Siluriformes","Loricariidae","Kronichthys heylandi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14266","Actinopterygii","Siluriformes","Loricariidae","Kronichthys lacerta",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14267","Actinopterygii","Perciformes","Cichlidae","Kronoheros umbriferus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14268","Actinopterygii","Perciformes","Zoarcidae","Krusensterniella maculata",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",1,1,8
"14269","Actinopterygii","Perciformes","Zoarcidae","Krusensterniella multispinosa",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",1,1,8
"14270","Actinopterygii","Perciformes","Zoarcidae","Krusensterniella notabilis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",1,1,8
"14271","Actinopterygii","Perciformes","Zoarcidae","Krusensterniella pavlovskii",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",1,1,8
"14272","Actinopterygii","Cyprinodontiformes","Rivulidae","Kryptolebias brasiliensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14273","Actinopterygii","Cyprinodontiformes","Rivulidae","Kryptolebias campelloi",NA,NA,NA,NA,NA,16150,NA,NA,"0","0",0,0,7
"14274","Actinopterygii","Cyprinodontiformes","Rivulidae","Kryptolebias caudomarginatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14275","Actinopterygii","Cyprinodontiformes","Rivulidae","Kryptolebias gracilis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14276","Actinopterygii","Cyprinodontiformes","Rivulidae","Kryptolebias hermaphroditus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14277","Actinopterygii","Cyprinodontiformes","Rivulidae","Kryptolebias marmoratus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14278","Actinopterygii","Cyprinodontiformes","Rivulidae","Kryptolebias ocellatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14279","Actinopterygii","Cyprinodontiformes","Rivulidae","Kryptolebias sepia",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14280","Actinopterygii","Siluriformes","Siluridae","Kryptopterus baramensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14281","Actinopterygii","Siluriformes","Siluridae","Kryptopterus bicirrhis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14282","Actinopterygii","Siluriformes","Siluridae","Kryptopterus cheveyi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14283","Actinopterygii","Siluriformes","Siluridae","Kryptopterus cryptopterus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14284","Actinopterygii","Siluriformes","Siluridae","Kryptopterus dissitus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14285","Actinopterygii","Siluriformes","Siluridae","Kryptopterus geminus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14286","Actinopterygii","Siluriformes","Siluridae","Kryptopterus hesperius",NA,34,NA,NA,NA,NA,NA,NA,"0","0",0,0,7
"14287","Actinopterygii","Siluriformes","Siluridae","Kryptopterus lais",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14288","Actinopterygii","Siluriformes","Siluridae","Kryptopterus limpok",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14289","Actinopterygii","Siluriformes","Siluridae","Kryptopterus lumholtzi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14290","Actinopterygii","Siluriformes","Siluridae","Kryptopterus macrocephalus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14291","Actinopterygii","Siluriformes","Siluridae","Kryptopterus minor",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14292","Actinopterygii","Siluriformes","Siluridae","Kryptopterus mononema",NA,0.1616,NA,NA,NA,135.5,NA,NA,"0","0",0,0,6
"14293","Actinopterygii","Siluriformes","Siluridae","Kryptopterus palembangensis",NA,9,NA,NA,NA,NA,NA,NA,"0","0",0,0,7
"14294","Actinopterygii","Siluriformes","Siluridae","Kryptopterus paraschilbeides",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14295","Actinopterygii","Siluriformes","Siluridae","Kryptopterus piperatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14296","Actinopterygii","Siluriformes","Siluridae","Kryptopterus sabanus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14297","Actinopterygii","Siluriformes","Siluridae","Kryptopterus schilbeides",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14298","Actinopterygii","Siluriformes","Siluridae","Kryptopterus vitreolus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14299","Actinopterygii","Lophiiformes","Antennariidae","Kuiterichthys furcipilis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14300","Actinopterygii","Gadiformes","Macrouridae","Kumba calvifrons",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14301","Actinopterygii","Gadiformes","Macrouridae","Kumba dentoni",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14302","Actinopterygii","Gadiformes","Macrouridae","Kumba gymnorhynchus",NA,NA,NA,NA,NA,6390,NA,NA,"0","0",0,0,7
"14303","Actinopterygii","Gadiformes","Macrouridae","Kumba hebetata",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14304","Actinopterygii","Gadiformes","Macrouridae","Kumba japonica",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14305","Actinopterygii","Gadiformes","Macrouridae","Kumba maculisquama",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14306","Actinopterygii","Gadiformes","Macrouridae","Kumba musorstom",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14307","Actinopterygii","Gadiformes","Macrouridae","Kumba punctulata",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14308","Actinopterygii","Scorpaeniformes","Platycephalidae","Kumococius rodericensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14309","Actinopterygii","Gadiformes","Macrouridae","Kuronezumia bubonis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14310","Actinopterygii","Gadiformes","Macrouridae","Kuronezumia leonis",NA,NA,NA,NA,NA,3162,NA,NA,"0","0",0,0,7
"14311","Actinopterygii","Gadiformes","Macrouridae","Kuronezumia macronema",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14312","Actinopterygii","Gadiformes","Macrouridae","Kuronezumia paepkei",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14313","Actinopterygii","Gadiformes","Macrouridae","Kuronezumia pallida",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14314","Actinopterygii","Perciformes","Kurtidae","Kurtus gulliveri",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14315","Actinopterygii","Perciformes","Kurtidae","Kurtus indicus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14316","Actinopterygii","Syngnathiformes","Syngnathidae","Kyonemichthys rumengani",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14317","Actinopterygii","Perciformes","Kyphosidae","Kyphosus analogus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14318","Actinopterygii","Perciformes","Kyphosidae","Kyphosus atlanticus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14319","Actinopterygii","Perciformes","Kyphosidae","Kyphosus azureus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14320","Actinopterygii","Perciformes","Kyphosidae","Kyphosus bigibbus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14321","Actinopterygii","Perciformes","Kyphosidae","Kyphosus bosquii",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14322","Actinopterygii","Perciformes","Kyphosidae","Kyphosus cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14323","Actinopterygii","Perciformes","Kyphosidae","Kyphosus cornelii",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14324","Actinopterygii","Perciformes","Kyphosidae","Kyphosus elegans",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14325","Actinopterygii","Perciformes","Kyphosidae","Kyphosus gladius",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14326","Actinopterygii","Perciformes","Kyphosidae","Kyphosus hawaiiensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14327","Actinopterygii","Perciformes","Kyphosidae","Kyphosus incisor",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14328","Actinopterygii","Perciformes","Kyphosidae","Kyphosus lutescens",NA,NA,NA,NA,NA,6267.5,NA,NA,"0","0",0,0,7
"14329","Actinopterygii","Perciformes","Kyphosidae","Kyphosus ocyurus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14330","Actinopterygii","Perciformes","Kyphosidae","Kyphosus pacificus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14331","Actinopterygii","Perciformes","Kyphosidae","Kyphosus sandwicensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14332","Actinopterygii","Perciformes","Kyphosidae","Kyphosus sectatrix",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14333","Actinopterygii","Perciformes","Kyphosidae","Kyphosus sydneyanus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14334","Actinopterygii","Perciformes","Kyphosidae","Kyphosus vaigiensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14335","Actinopterygii","Cypriniformes","Cyprinidae","Labeo alluaudi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14336","Actinopterygii","Cypriniformes","Cyprinidae","Labeo altivelis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14337","Actinopterygii","Cypriniformes","Cyprinidae","Labeo angra",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14338","Actinopterygii","Cypriniformes","Cyprinidae","Labeo annectens",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14339","Actinopterygii","Cypriniformes","Cyprinidae","Labeo ansorgii",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14340","Actinopterygii","Cypriniformes","Cyprinidae","Labeo baldasseronii",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14341","Actinopterygii","Cypriniformes","Cyprinidae","Labeo barbatulus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14342","Actinopterygii","Cypriniformes","Cyprinidae","Labeo barbatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14343","Actinopterygii","Cypriniformes","Cyprinidae","Labeo bata",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14344","Actinopterygii","Cypriniformes","Cyprinidae","Labeo batesii",NA,NA,NA,NA,NA,76744,NA,NA,"0","0",0,0,7
"14345","Actinopterygii","Cypriniformes","Cyprinidae","Labeo boga",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14346","Actinopterygii","Cypriniformes","Cyprinidae","Labeo boggut",NA,NA,NA,NA,NA,339,NA,NA,"0","0",0,0,7
"14347","Actinopterygii","Cypriniformes","Cyprinidae","Labeo bottegi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14348","Actinopterygii","Cypriniformes","Cyprinidae","Labeo brachypoma",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14349","Actinopterygii","Cypriniformes","Cyprinidae","Labeo caeruleus",NA,NA,NA,NA,NA,455,NA,NA,"0","0",0,0,7
"14350","Actinopterygii","Cypriniformes","Cyprinidae","Labeo calbasu",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14351","Actinopterygii","Cypriniformes","Cyprinidae","Labeo camerunensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14352","Actinopterygii","Cypriniformes","Cyprinidae","Labeo capensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14353","Actinopterygii","Cypriniformes","Cyprinidae","Labeo chariensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14354","Actinopterygii","Cypriniformes","Cyprinidae","Labeo chrysophekadion",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14355","Actinopterygii","Cypriniformes","Cyprinidae","Labeo congoro",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14356","Actinopterygii","Cypriniformes","Cyprinidae","Labeo coubie",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14357","Actinopterygii","Cypriniformes","Cyprinidae","Labeo curchius",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14358","Actinopterygii","Cypriniformes","Cyprinidae","Labeo curriei",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14359","Actinopterygii","Cypriniformes","Cyprinidae","Labeo cyclopinnis",NA,5,NA,NA,NA,NA,NA,NA,"0","0",0,0,7
"14360","Actinopterygii","Cypriniformes","Cyprinidae","Labeo cyclorhynchus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14361","Actinopterygii","Cypriniformes","Cyprinidae","Labeo cylindricus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14362","Actinopterygii","Cypriniformes","Cyprinidae","Labeo degeni",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14363","Actinopterygii","Cypriniformes","Cyprinidae","Labeo dhonti",NA,6,NA,NA,NA,NA,NA,NA,"0","0",0,0,7
"14364","Actinopterygii","Cypriniformes","Cyprinidae","Labeo dussumieri",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14365","Actinopterygii","Cypriniformes","Cyprinidae","Labeo dyocheilus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14366","Actinopterygii","Cypriniformes","Cyprinidae","Labeo erythropterus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14367","Actinopterygii","Cypriniformes","Cyprinidae","Labeo falcipinnis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14368","Actinopterygii","Cypriniformes","Cyprinidae","Labeo filiferus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14369","Actinopterygii","Cypriniformes","Cyprinidae","Labeo fisheri",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14370","Actinopterygii","Cypriniformes","Cyprinidae","Labeo forskalii",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14371","Actinopterygii","Cypriniformes","Cyprinidae","Labeo fuelleborni",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14372","Actinopterygii","Cypriniformes","Cyprinidae","Labeo fulakariensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14373","Actinopterygii","Cypriniformes","Cyprinidae","Labeo greenii",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14374","Actinopterygii","Cypriniformes","Cyprinidae","Labeo gregorii",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14375","Actinopterygii","Cypriniformes","Cyprinidae","Labeo horie",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14376","Actinopterygii","Cypriniformes","Cyprinidae","Labeo indramontri",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14377","Actinopterygii","Cypriniformes","Cyprinidae","Labeo kawrus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14378","Actinopterygii","Cypriniformes","Cyprinidae","Labeo kibimbi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14379","Actinopterygii","Cypriniformes","Cyprinidae","Labeo kirkii",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14380","Actinopterygii","Cypriniformes","Cyprinidae","Labeo kontius",NA,NA,NA,NA,NA,138,NA,NA,"0","0",0,0,7
"14381","Actinopterygii","Cypriniformes","Cyprinidae","Labeo latebra",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14382","Actinopterygii","Cypriniformes","Cyprinidae","Labeo lineatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14383","Actinopterygii","Cypriniformes","Cyprinidae","Labeo lividus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14384","Actinopterygii","Cypriniformes","Cyprinidae","Labeo longipinnis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14385","Actinopterygii","Cypriniformes","Cyprinidae","Labeo lualabaensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14386","Actinopterygii","Cypriniformes","Cyprinidae","Labeo lukulae",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14387","Actinopterygii","Cypriniformes","Cyprinidae","Labeo luluae",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14388","Actinopterygii","Cypriniformes","Cyprinidae","Labeo lunatus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14389","Actinopterygii","Cypriniformes","Cyprinidae","Labeo macmahoni",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14390","Actinopterygii","Cypriniformes","Cyprinidae","Labeo macrostoma",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14391","Actinopterygii","Cypriniformes","Cyprinidae","Labeo maleboensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14392","Actinopterygii","Cypriniformes","Cyprinidae","Labeo meroensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14393","Actinopterygii","Cypriniformes","Cyprinidae","Labeo mesops",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14394","Actinopterygii","Cypriniformes","Cyprinidae","Labeo microphthalmus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14395","Actinopterygii","Cypriniformes","Cyprinidae","Labeo mokotoensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14396","Actinopterygii","Cypriniformes","Cyprinidae","Labeo molybdinus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14397","Actinopterygii","Cypriniformes","Cyprinidae","Labeo moszkowskii",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14398","Actinopterygii","Cypriniformes","Cyprinidae","Labeo nandina",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14399","Actinopterygii","Cypriniformes","Cyprinidae","Labeo nasus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14400","Actinopterygii","Cypriniformes","Cyprinidae","Labeo nigrescens",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14401","Actinopterygii","Cypriniformes","Cyprinidae","Labeo nigricans",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14402","Actinopterygii","Cypriniformes","Cyprinidae","Labeo nigripinnis",NA,4,NA,NA,NA,NA,NA,NA,"0","0",0,0,7
"14403","Actinopterygii","Cypriniformes","Cyprinidae","Labeo niloticus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14404","Actinopterygii","Cypriniformes","Cyprinidae","Labeo nunensis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14405","Actinopterygii","Cypriniformes","Cyprinidae","Labeo pangusia",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14406","Actinopterygii","Cypriniformes","Cyprinidae","Labeo parvus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14407","Actinopterygii","Cypriniformes","Cyprinidae","Labeo pellegrini",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14408","Actinopterygii","Cypriniformes","Cyprinidae","Labeo percivali",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14409","Actinopterygii","Cypriniformes","Cyprinidae","Labeo pietschmanni",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14410","Actinopterygii","Cypriniformes","Cyprinidae","Labeo polli",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14411","Actinopterygii","Cypriniformes","Cyprinidae","Labeo porcellus",NA,NA,NA,NA,NA,350,NA,NA,"0","0",0,0,7
"14412","Actinopterygii","Cypriniformes","Cyprinidae","Labeo potail",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14413","Actinopterygii","Cypriniformes","Cyprinidae","Labeo quadribarbis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14414","Actinopterygii","Cypriniformes","Cyprinidae","Labeo rajasthanicus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14415","Actinopterygii","Cypriniformes","Cyprinidae","Labeo rectipinnis",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14416","Actinopterygii","Cypriniformes","Cyprinidae","Labeo reidi",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14417","Actinopterygii","Cypriniformes","Cyprinidae","Labeo ricnorhynchus",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
"14418","Actinopterygii","Cypriniformes","Cyprinidae","Labeo rohita",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",0,0,8
